Task ID,Task Name,Task Object Name,Task Type,Task Run ID,Project Name,Folder Name,Org ID,Environment ID,Environment,Cores Used,Start Time,End Time,Status,Metered Value,Audit Time,OBM Task Time(s)
01CR7T0Z00000000003T,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTESEGMENTACAO_Cli002,,MTT,36427,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.0,2025-12-08 09:10:10.0,2025-12-08 09:10:15.0,SUCCESS,0.001389,2025-12-08 09:10:15.0,0
01CR7T0Z00000000003U,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTEGESTAO_Cli002,,MTT,36427,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.0,2025-12-08 09:10:22.0,2025-12-08 09:10:26.0,SUCCESS,0.001111,2025-12-08 09:10:26.0,0
01CR7T0Z000000000038,mt_FF_SALESFORCE_ENRIQUECIMENTO_2_TB_Account_Cli003,,MTT,3964,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.14997000599880023,2025-12-08 09:10:45.0,2025-12-08 09:11:37.0,SUCCESS,0.014444,2025-12-08 09:11:36.0,0
01CR7T0Z00000000003S,mt_TB_PREPARADA_ACCOUNT_2_TB_CLIENTEGRANULAR_Cli003,,MTT,47658,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.0,2025-12-08 09:11:39.0,2025-12-08 09:11:43.0,SUCCESS,0.001111,2025-12-08 09:11:43.0,0
01CR7T0Z00000000003T,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTESEGMENTACAO_Cli002,,MTT,36428,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.0,2025-12-08 09:20:10.0,2025-12-08 09:20:16.0,SUCCESS,0.001667,2025-12-08 09:20:15.0,0
01CR7T0Z00000000003U,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTEGESTAO_Cli002,,MTT,36428,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.0,2025-12-08 09:20:21.0,2025-12-08 09:20:25.0,SUCCESS,0.001111,2025-12-08 09:20:25.0,0
01CR7T0Z000000000038,mt_FF_SALESFORCE_ENRIQUECIMENTO_2_TB_Account_Cli003,,MTT,3965,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.15796840631873627,2025-12-08 09:21:12.0,2025-12-08 09:22:05.0,SUCCESS,0.014722,2025-12-08 09:22:04.0,0
01CR7T0Z00000000003S,mt_TB_PREPARADA_ACCOUNT_2_TB_CLIENTEGRANULAR_Cli003,,MTT,47659,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.0,2025-12-08 09:22:11.0,2025-12-08 09:22:15.0,SUCCESS,0.001111,2025-12-08 09:22:15.0,0
01CR7T0Z00000000003T,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTESEGMENTACAO_Cli002,,MTT,36429,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.0,2025-12-08 09:30:05.0,2025-12-08 09:30:32.0,SUCCESS,0.0075,2025-12-08 09:30:31.0,0
01CR7T0Z00000000003U,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTEGESTAO_Cli002,,MTT,36429,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,gXFocBE5L0qfwoEO4SrVwp,VLI_Logistica_PRD,0.0,2025-12-08 09:30:37.0,2025-12-08 09:30:41.0,SUCCESS,0.001111,2025-12-08 09:30:41.0,0
